"","month","Danaus gilipus","Danaus plexippus","Limenitis archippus","truth","Reported Species","max_species","longitude","latitude"
"8566",7,0.000111529576162316,0.0462201702419782,0.95366830018186,3,3,3,-68.5474110778,48.4032563408
"8567",7,0.000103017044747539,0.0210920742453818,0.978804908709871,3,3,3,-75.721681252,44.9460338717
"8568",7,0.000345576698534909,0.00552537132558749,0.994129051975878,3,3,3,-94.2007109446,36.0873791349
"8569",7,0.000216979072142333,0.0170795712236138,0.982703449704244,3,3,3,-82.60131167,43.60347
"8570",7,0.000132374816649415,0.0170709251088774,0.982796700074473,3,3,3,-78.83795833,43.11351383
"8571",7,0.000227790657674481,0.0110700682889541,0.988702141053371,3,3,3,-83.59816667,39.88032833
"8572",7,0.000180985250093349,0.0131505602005135,0.986668454549393,3,3,3,-89.36443145,43.4561043943
"8573",7,0.00014190208339762,0.0142610522862433,0.985597045630359,3,3,3,-73.5959967,41.2911356
"8574",7,0.000251218776152455,0.00585532484547745,0.99389345637837,3,3,3,-87.180175,34.438855
"8575",7,0.000121280388176108,0.0141859121372841,0.98569280747454,3,3,3,-81.4441966,41.0724697
"8576",7,0.000105971282044092,0.0180975548695841,0.981796473848372,3,3,3,-79.3350008507,43.6197267313
"8577",7,9.82989645640642e-05,0.0204974165978792,0.979404284437557,3,3,3,-77.7254530556,43.99774
"8578",7,0.000120661260906139,0.0167240959720799,0.983155242767014,3,3,3,-79.7535178989,43.4115259302
"8579",7,0.000128306475020569,0.0120510466769684,0.987820646848011,3,3,3,-73.7009292441,42.2146710347
"8580",7,0.000204938743153326,0.00805408862137703,0.99174097263547,3,3,3,-88.2728315829,39.4738249994
"8581",7,0.000124853988178809,0.0141120119601831,0.985763134051638,3,3,3,-80.8463888889,40.2963888889
"8582",7,4.3739588858568e-05,0.02520598903302,0.974750271378121,3,3,3,-76.503625413,45.3216410926
"8583",7,5.40215461417269e-05,0.0584501232009708,0.941495855252887,3,3,3,-64.1631878167,48.4955864775
"8584",7,0.000103473686922577,0.0121135196361005,0.987783006676977,3,3,3,-87.9570149338,41.7006530962
"8585",7,0.000105095020543141,0.0181244706132449,0.981770434366212,3,3,3,-79.3252316456,43.6330410785
"8586",7,0.000186955917966308,0.00314686229787996,0.996666181784154,3,3,3,-97.3041309485,31.6105619693
"8587",7,0.000195332548082975,0.00686117899794276,0.992943488453974,3,3,3,-88.9296035767,37.3779830933
"8588",7,0.000275145335044371,0.0105003174008843,0.989224537264071,3,3,3,-95.040489222,43.8279794595
"8589",7,0.000275145335044371,0.0105003174008843,0.989224537264071,3,3,3,-95.0402748118,43.8272346062
"8590",7,0.000241126132202619,0.020624633096464,0.979134240771333,3,3,3,-75.024406,42.04068
"8591",7,0.0001104138577081,0.013143687496436,0.986745898645856,3,3,3,-85.6825181856,41.3012656015
"8592",7,9.21247547589863e-05,0.0176179747461551,0.982289900499086,3,3,3,-73.5874306904,41.7754713695
"8593",7,6.48114535543338e-05,0.0141987404032422,0.985736448143203,3,3,3,-74.9285628532,38.9553049735
"8594",7,0.000151788300340497,0.0083777136688749,0.991470498030785,3,3,3,-96.0281099722,41.5266039722
"8595",7,7.32530168738359e-05,0.0337908331560718,0.966135913827054,3,3,3,-71.4022618253,43.8416450797
"8596",7,7.25296664750175e-05,0.0205485162822064,0.979378954051319,3,3,3,-79.3598726392,43.7335275102
"8597",7,0.00010872268438409,0.0139383997259332,0.985952877589683,3,3,3,-89.36852167,43.16213617
"8598",7,4.67501865138333e-05,0.0377700732477234,0.962183176565763,3,3,3,-69.9491806944,47.3947695
"8599",7,0.00014797193413432,0.0191238841240155,0.98072814394185,3,3,3,-79.1269430923,41.9309843096
"8600",7,0.000109435304041993,0.0136649668313643,0.986225597864594,3,3,3,-93.2956312937,45.193805208
"8601",7,0.000116630449210652,0.0140223287902808,0.985861040760509,3,3,3,-83.1893808023,42.9274872691
"8602",7,7.38980714422784e-05,0.020480099808931,0.979446002119627,3,3,3,-73.1558713876,44.4947726559
"8603",7,0.000104566705941288,0.0154057505122648,0.984489682781794,3,3,3,-83.8029245474,42.3365414702
"8604",7,5.92492475862647e-05,0.0237958449124276,0.976144905839986,3,3,3,-69.10472217,44.16950333
"8605",7,0.000103702480047416,0.0154287255371959,0.984467571982757,3,3,3,-83.9270275777,42.4612359065
"8606",7,0.000206803313228341,0.010650444203356,0.989142752483416,3,3,3,-83.1824278329,40.1244002275
"8607",7,6.65609806915161e-05,0.0233086606253124,0.976624778393996,3,3,3,-77.31494,44.47022
"8608",7,0.000276899062002932,0.0057526178374697,0.993970483100527,3,3,3,-95.247095,38.91948
"8609",7,8.26154230080941e-05,0.0224295378198342,0.977487846757158,3,3,3,-81.2228237072,42.9478296519
"8610",7,0.000204938743153326,0.00805408862137703,0.99174097263547,3,3,3,-88.31330833,39.49539167
"8611",7,0.000165623089808836,0.00806274169642622,0.991771635213765,3,3,3,-77.5418597222,38.5925383333
"8612",7,0.000194390692128834,0.0191822989801891,0.980623310327682,3,3,3,-75.50913333,42.23151167
"8613",7,0.000194837131548852,0.0137236149341701,0.986081547934281,3,3,3,-81.4117909645,41.333300175
"8614",7,7.51304091539168e-05,0.0241081059023339,0.975816763688512,3,3,3,-97.1076538162,49.8869190976
"8615",7,0.00011851508577915,0.0127372804394659,0.987144204474755,3,3,3,-93.564966,45.1439049
"8616",7,0.000118024561922198,0.0127468011685378,0.98713517426954,3,3,3,-93.7113008723,44.8829642392
"8617",7,6.80710548892209e-05,0.0346039470238407,0.96532798192127,3,3,3,-63.866799832,45.9558488257
"8618",7,0.00381157782105668,0.00163324410351342,0.99455517807543,3,3,3,-112.0982016667,34.228215
"8619",7,0.000318681973180109,0.0120535899240684,0.987627728102751,3,3,3,-83.55873,42.51487
"8620",7,0.000105064508573622,0.00983413488196122,0.990060800609465,3,3,3,-76.7627606,39.4329494
"8621",7,0.000200489731409408,0.00459950983382255,0.995200000434768,3,3,3,-92.187705,33.1522611667
"8622",7,0.000166479628565954,0.0104716130931953,0.989361907278239,3,3,3,-88.3175727,41.3606264
"8623",7,0.00014106819795804,0.0122975709781849,0.987561360823857,3,3,3,-74.2135521866,41.6352336995
"8624",7,0.000204091315147374,0.00806014024415836,0.991735768440694,3,3,3,-88.1410665982,39.4001962001
"8625",7,0.002607568548153,0.00661412957548471,0.990778301876362,3,3,3,-105.173195,40.18293
"8626",7,0.000129335131440149,0.014022784056406,0.985847880812154,3,3,3,-82.7924052172,40.4397265231
"8627",7,0.000133755590210802,0.0170392031489571,0.982827041260832,3,3,3,-79.9416766944,43.2672047778
"8628",7,0.000186397415544191,0.0179462330517884,0.981867369532667,3,3,3,-76.4390388889,42.4649361111
"8629",7,0.000113720500986126,0.017870344295241,0.982015935203773,3,3,3,-79.6071920072,43.5299772547
"8630",7,0.000191386544964857,0.011423700787893,0.988384912667142,3,3,3,-85.1724727079,41.2283819022
"8631",7,6.22524715830181e-05,0.0185509236266558,0.981386823901761,3,3,3,-69.65847,44.5580216667
"8632",7,0.00022870776691792,0.0128449008244203,0.986926391408662,3,3,3,-94.687591359,46.1503854477
"8633",7,0.000153230955707834,0.0192883758883969,0.980558393155895,3,3,3,-80.0293638635,43.4583902078
"8634",7,0.000184502872161372,0.0126250284045372,0.987190468723301,3,3,3,-89.4287800383,43.0402320884
"8635",7,0.000143094002282675,0.0159216447077987,0.983935261289919,3,3,3,-86.1008363777,42.7297189879
"8636",7,0.000200285158395841,0.0183860218682249,0.981413692973379,3,3,3,-72.9568152401,43.6475822937
"8637",7,0.000193402795367626,0.0129942733700864,0.986812323834546,3,3,3,-89.7750209544,43.1367392189
"8638",7,7.71778658736721e-05,0.0222881304196889,0.977634691714437,3,3,3,-79.3204883261,43.9258610029
"8639",7,0.000153674679855743,0.0185772995381523,0.981269025781992,3,3,3,-80.364916,43.174827
"8640",7,9.66025921332849e-05,0.0124955938199615,0.987407803587905,3,3,3,-87.5311721365,41.7390458592
"8641",7,9.66025921332849e-05,0.0124955938199615,0.987407803587905,3,3,3,-87.530139486,41.7393271518
"8642",7,0.000128575569789701,0.0262418914976242,0.973629532932586,3,3,3,-81.0144592399,46.6065719768
"8643",7,0.000128575569789701,0.0262418914976242,0.973629532932586,3,3,3,-81.0239616868,46.6065431537
"8644",7,0.000128575569789701,0.0262418914976242,0.973629532932586,3,3,3,-81.0162648897,46.6066865117
"8645",7,0.000104695755714418,0.021423446182194,0.978471858062092,3,3,3,-75.8629540337,45.0507847947
"8646",7,0.000199008098923025,0.0221463774545549,0.977654614446522,3,3,3,-75.7867700909,42.8613680049
"8647",7,0.000162015050497166,0.0229726646559407,0.976865320293562,3,3,3,-72.9795708379,44.4502583629
"8648",7,0.000101742741253583,0.0123794063997931,0.987518850858953,3,3,3,-87.6870073419,41.604526856
"8649",7,0.000187253888412691,0.0123585347956106,0.987454211315977,3,3,3,-89.3155117317,43.0546228296
"8650",7,8.72121648797337e-05,0.02391392251274,0.97599886532238,3,3,3,-79.1155434581,44.1110499333
"8651",7,0.000120324431605878,0.00890298022571484,0.990976695342679,3,3,3,-88.1402007677,39.4652114578
"8652",7,8.42451426810701e-05,0.00949598431942292,0.990419770537896,3,3,3,-77.2307716667,38.6476266667
"8653",7,8.42451426810701e-05,0.00949598431942292,0.990419770537896,3,3,3,-77.2326333333,38.6471633333
"8654",7,0.000103800555160851,0.0112347962694661,0.988661403175373,3,3,3,-83.64320755,41.6176881888
"8655",7,1.15443735821341e-05,0.999423539358598,0.000564916267819756,2,3,2,-79.5135313253,43.5989329231
"8656",7,5.9076083620982e-05,0.0209241364580409,0.979016787458338,3,3,3,-74.7883085534,45.0138919841
"8657",7,8.55334397432641e-05,0.0156772791274578,0.984237187432799,3,3,3,-83.0674278003,42.2603207483
"8658",7,0.000117873912565598,0.00580142327781291,0.994080702809621,3,3,3,-89.8050783333,35.7017366667
"8659",7,0.000121341778274487,0.00577094636906353,0.994107711852662,3,3,3,-89.847113,35.140307
"8660",7,0.00013622816944517,0.0299646870225222,0.969899084808033,3,3,3,-65.855207406,45.734802349
"8661",7,0.000114885244272931,0.0128088567292084,0.987076258026519,3,3,3,-93.0264173084,44.6657260113
"8662",7,0.00010872268438409,0.0139383997259332,0.985952877589683,3,3,3,-89.44052833,43.136575
"8663",7,0.000119395848944935,0.0134524023458043,0.986428201805251,3,3,3,-80.8473469722,41.150559
"8664",7,7.310240927539e-05,0.0209024892546681,0.979024408336057,3,3,3,-70.7865249882,44.0761754671
"8665",7,4.80152856793684e-05,0.0213934646085195,0.978558520105801,3,3,3,-85.69847167,44.91818667
"8666",7,8.11253001102521e-05,0.0275470950010986,0.972371779698791,3,3,3,-79.321902486,45.0238140192
"8667",7,6.12385789214679e-05,0.0167075840227217,0.983231177398357,3,3,3,-81.5974687305,41.4272807284
"8668",7,5.85169382869459e-05,0.0184129598841839,0.981528523177529,3,3,3,-71.0024810862,41.6144225328
"8669",7,6.70959026098919e-05,0.0163751945004567,0.983557709596934,3,3,3,-71.3664649403,42.3537277558
"8670",7,6.70959026098919e-05,0.0163751945004567,0.983557709596934,3,3,3,-71.3661548496,42.3535519978
"8671",7,6.70959026098919e-05,0.0163751945004567,0.983557709596934,3,3,3,-71.3660437056,42.3538011918
"8672",7,0.000109597522034919,0.0124447687657069,0.987445633712258,3,3,3,-88.7568804991,42.2551529783
"8673",7,0.000106240952591886,0.0125147187184396,0.987379040328968,3,3,3,-88.1745968777,41.9835777145
"8674",7,6.34233168252622e-05,0.0203575759141864,0.979579000768988,3,3,3,-76.512018525,42.4517894944
"8675",7,0.000114341901415759,0.0133070956704952,0.986578562428089,3,3,3,-93.5104345904,44.8354196968
"8676",7,6.28442893358247e-05,0.0140664899594321,0.985870665751232,3,3,3,-88.73331333,41.82163333
"8677",7,0.000119347840643439,0.00578834227209186,0.994092309887265,3,3,3,-89.9325419722,35.1945789722
"8678",7,5.92492475862647e-05,0.0237958449124276,0.976144905839986,3,3,3,-69.10257783,44.16716333
"8679",7,0.00010542491662808,0.0137570731841177,0.986137501899254,3,3,3,-83.1598751,42.726398
"8680",7,0.000107699051611944,0.0184512365121047,0.981441064436283,3,3,3,-76.5782233609,42.4913869646
"8681",7,0.000191782906646323,0.0165773070789986,0.983230910014355,3,3,3,-99.354217,49.712612
"8682",7,8.2850487883348e-05,0.0291013978560367,0.97081575165608,3,3,3,-72.9022872313,43.7140475428
"8683",7,0.000206803313228341,0.010650444203356,0.989142752483416,3,3,3,-83.1953003702,40.1515124528
"8684",7,0.000216190646677024,0.0132201755562609,0.986563633797062,3,3,3,-92.1364208014,45.4728302313
"8685",7,0.000101407959356734,0.0295567595288936,0.97034183251175,3,3,3,-72.6649220736,44.9067423169
"8686",7,0.000953719605637943,0.01666304875286,0.982383231641502,3,3,3,-113.0437614886,49.9433745937
"8687",7,9.98888890885759e-05,0.030072062820718,0.969828048290193,3,3,3,-84.0679507703,46.4935504113
"8688",7,9.98888890885759e-05,0.030072062820718,0.969828048290193,3,3,3,-84.0388685837,46.3527567543
"8689",7,0.000100386898088265,0.0275186418856745,0.972380971216237,3,3,3,-72.0284193056,44.5367684444
"8690",7,0.000193402795367626,0.0129942733700864,0.986812323834546,3,3,3,-89.6736142312,43.1205401606
"8691",7,0.000142131256358753,0.0181531870387999,0.981704681704841,3,3,3,-80.0995183333,43.2003683333
"8692",7,6.29515584407122e-05,0.017840008764389,0.98209703967717,3,3,3,-73.216487132,44.4934546516
"8693",7,0.000170971819314194,0.0140501868221301,0.985778841358556,3,3,3,-84.450805,42.69009
"8694",7,0.000170971819314194,0.0140501868221301,0.985778841358556,3,3,3,-84.450805,42.69009
"8695",7,0.000134311921179482,0.0170265305222185,0.982839157556602,3,3,3,-85.6505459547,44.9621701661
"8696",7,0.000195239661761761,0.010366510763784,0.989438249574454,3,3,3,-85.9601806234,40.1266629127
"8697",7,0.000124121952553587,0.0173332924682372,0.982542585579209,3,3,3,-76.7369444444,42.1719444444
"8698",7,0.000204091315147374,0.00806014024415836,0.991735768440694,3,3,3,-88.1405900357,39.4633230243
"8699",7,0.00033061287802369,0.0124294824986818,0.987239904623294,3,3,3,-81.3580257987,41.2055964864
"8700",7,0.000349990127373867,0.0039868097364286,0.995663200136197,3,3,3,-92.1752722167,32.477575
"8701",7,0.000116849265472337,0.0230386132882355,0.976844537446292,3,3,3,-80.12031667,44.77251333
"8702",7,0.00010297044077724,0.0214869999790499,0.978410029580173,3,3,3,-75.8602943859,45.2766528284
"8703",7,9.33048921732542e-05,0.0226896868030109,0.977217008304816,3,3,3,-76.4994156453,44.1597060589
"8704",7,0.000160690397267903,0.00602478304036605,0.993814526562366,3,3,3,-93.7295195508,38.1594919854
"8705",7,0.000118344433595929,0.0209603630359963,0.978921292530408,3,3,3,-79.6599701652,42.844449134
"8706",7,4.48208211846595e-05,0.0201143935804452,0.97984078559837,3,3,3,-71.83276,42.4279733333
"8707",7,7.69292227537314e-05,0.0214927478579993,0.978430322919247,3,3,3,-80.1388699783,42.9828697157
"8708",7,0.000116772855456064,0.0130118206542822,0.986871406490262,3,3,3,-92.935713282,45.1579901118
"8709",7,0.000116772855456064,0.0130118206542822,0.986871406490262,3,3,3,-92.935713282,45.1579901118
"8710",7,0.000113720500986126,0.017870344295241,0.982015935203773,3,3,3,-79.6550854,43.5539309
"8711",7,9.22451386042017e-05,0.023676623367965,0.976231131493431,3,3,3,-81.20056167,43.455215
"8712",7,0.000152714027751902,0.00693601997000127,0.992911266002247,3,3,3,-84.4708239722,33.406275
"8713",7,7.46694128163336e-05,0.0204421868538544,0.979483143733329,3,3,3,-78.9696482174,42.8849967497
"8714",7,0.000185322589803519,0.0123816592352645,0.987433018174932,3,3,3,-89.49252585,42.70176005
"8715",7,0.00011818420299821,0.00999452179630708,0.989887294000695,3,3,3,-90.6558083185,40.9208735638
"8716",7,0.000142847116162396,0.0156331982976794,0.984223954586158,3,3,3,-81.3041033596,41.6868447861
"8717",7,7.27243837477435e-05,0.0291322991631205,0.970794976453132,3,3,3,-81.09580172,46.42802089
"8718",7,9.34174135172484e-05,0.0163161703762607,0.983590412210222,3,3,3,-88.1232054417,42.6253568294
"8719",7,0.000113963159761707,0.0143455515351771,0.985540485305061,3,3,3,-89.81279667,43.0256945
"8720",7,4.44138236842005e-05,0.0190590225342941,0.980896563642022,3,3,3,-76.7787930454,42.9708827662
"8721",7,0.000277428939012481,0.00585984242828019,0.993862728632707,3,3,3,-94.924344977,39.0723210895
"8722",7,9.76094258704114e-05,0.0124722707841758,0.987430119789954,3,3,3,-87.3880817952,41.6198198008
"8723",7,0.000114558882514969,0.0055114614179197,0.994373979699565,3,3,3,-91.4335033684,31.3544009746
"8724",7,3.21405227924728e-05,0.0251936153735676,0.97477424410364,3,3,3,-69.7380962949,44.1054430106
"8725",7,4.3743171886446e-05,0.0126945740301022,0.987261682798011,3,3,3,-74.7336511734,40.0379758465
"8726",7,4.23524411173173e-05,0.0137575588180615,0.986200088740821,3,3,3,-74.162794,40.563713
"8727",7,6.59331323805762e-05,0.0225861120455739,0.977347954822046,3,3,3,-79.925463565,42.0456010295
"8728",7,3.72297717086943e-05,0.0250927953895113,0.97486997483878,3,3,3,-72.501423,43.356375
"8729",7,7.42056479005533e-05,0.0204649263920475,0.979460867960052,3,3,3,-80.4586497895,42.6167557372
"8730",7,0.000213999984157037,0.011406889133959,0.988379110881884,3,3,3,-85.3004548,40.0989133
"8731",7,0.000136524915669547,0.0189747357601157,0.980888739324215,3,3,3,-80.4789766667,42.6737636111
"8732",7,0.000189947216370591,0.0249403865515025,0.974869666232127,3,3,3,-80.4289129749,43.9135300459
"8733",7,9.67072168167314e-05,0.0331321889163929,0.96677110386679,3,3,3,-81.3362198,44.4740625
"8734",7,6.95298451875516e-05,0.0159712880916646,0.983959182063148,3,3,3,-71.1909657023,42.0668960626
"8735",7,6.95298451875516e-05,0.0159712880916646,0.983959182063148,3,3,3,-71.1925343342,42.0685276042
"8736",7,0.000172092764568437,0.0137745862235353,0.986053321011896,3,3,3,-92.8438061337,45.5138965142
"8737",7,0.000105100795097835,0.0234770046956996,0.976417894509203,3,3,3,-76.7913561283,44.3334410265
"8738",7,0.000120324431605878,0.00890298022571484,0.990976695342679,3,3,3,-88.0986866879,39.4731565903
"8739",7,0.000117527053823126,0.0145345163339754,0.985347956612201,3,3,3,-89.6720617023,42.9588649366
"8740",7,0.000186022480784199,0.00632506837451711,0.993488909144699,3,3,3,-95.5125315833,39.6682025833
"8741",7,0.000186022480784199,0.00632506837451711,0.993488909144699,3,3,3,-95.5125750833,39.6681609722
"8742",7,0.00016012474945922,0.0187860013888887,0.981053873861652,3,3,3,-80.7384725641,43.1528295623
"8743",7,0.00016012474945922,0.0187860013888887,0.981053873861652,3,3,3,-80.738547573,43.1538295933
"8744",7,0.00289068479829211,0.00388827475939235,0.993221040442316,3,3,3,-110.7677081669,31.5291547102
"8745",7,0.000109435304041993,0.0136649668313643,0.986225597864594,3,3,3,-93.1761657689,45.1853367879
"8746",7,0.000121280388176108,0.0141859121372841,0.98569280747454,3,3,3,-81.3977169,41.0104228
"8747",7,0.000119289031715594,0.0124871110412756,0.987393599927009,3,3,3,-93.69804283,45.4888680792
"8748",7,5.89102595617816e-05,0.0233854013168139,0.976555688423624,3,3,3,-75.921439328,45.3706632525
"8749",7,5.51460126694984e-05,0.0269107089385768,0.973034145048754,3,3,3,-76.5179656741,44.2753601058
"8750",7,0.000152489192390427,0.0146119255916531,0.985235585215956,3,3,3,-87.8815293274,42.2420807901
"8751",7,0.000101168313922478,0.0119377778089425,0.987961053877135,3,3,3,-87.6759666667,41.0896583333
"8752",7,0.000151769832511376,0.0204242023630298,0.979424027804459,3,3,3,-79.9467632946,43.8128444021
"8753",7,0.000202404474335852,0.0113088398362723,0.988488755689392,3,3,3,-93.6804175766,45.4964034447
"8754",7,0.00010416895108998,0.0151321436652078,0.984763687383702,3,3,3,-84.5168854587,42.5495172963
"8755",7,0.000203081265422381,0.0119536652222834,0.987843253512294,3,3,3,-96.3974230001,46.529285
"8756",7,0.000126310239683676,0.0130706955705088,0.986802994189807,3,3,3,-91.7760414948,43.3087907552
"8757",7,3.94836382136918e-05,0.0170952318225151,0.982865284539271,3,3,3,-71.31288231,42.5233603
"8758",7,6.84648271566614e-05,0.00542592485480187,0.994505610318042,3,3,3,-94.1451555,30.46488667
"8759",7,0.000122896580661552,0.024130006347682,0.975747097071657,3,3,3,-79.4172741,44.9467738
"8760",7,0.000123649571674429,0.00707267474254133,0.992803675685784,3,3,3,-90.1842118,38.8108368
"8761",7,5.19499802628816e-05,0.0303537201692165,0.969594329850521,3,3,3,-64.7728068831,45.4684449254
"8762",7,1.79917174224218e-05,0.998874079923987,0.00110792835859047,2,3,2,-77.1499432996,38.8684583491
"8763",7,8.83012327541668e-05,0.0275378347918432,0.972373863975403,3,3,3,-64.771415,45.469352
"8764",7,0.000117873912565598,0.00580142327781291,0.994080702809621,3,3,3,-89.7166516667,35.69813
"8765",7,7.09828368249906e-05,0.0142310899944831,0.985697927168692,3,3,3,-72.5643882,41.8234767
"8766",7,9.88136288797998e-05,0.00621990300773058,0.99368128336339,3,3,3,-92.7913713455,30.0044723503
"8767",7,5.82550032708116e-05,0.00700190989378495,0.992939835102944,3,3,3,-92.0219994032,30.1029927032
"8768",7,3.28808834664572e-05,0.0270046549881981,0.972962464128335,3,3,3,-75.0870228936,45.5952632377
"8769",7,8.94973277783424e-05,0.015842171231041,0.984068331441181,3,3,3,-85.7543279476,42.9344483179
"8770",7,0.000219026271235105,0.0161266747240088,0.983654299004756,3,3,3,-87.8078647703,42.4146374221
"8771",7,5.58716566879451e-05,0.0244919400952224,0.97545218824809,3,3,3,-75.0865517448,45.59518802
"8772",7,0.000324318714805674,0.0182308247073736,0.981444856577821,3,3,3,-112.8790609796,49.6349691734
"8773",7,6.01607682766524e-05,0.0213239784387754,0.978615860792948,3,3,3,-72.655351995,43.0696496629
"8774",7,4.89457436347198e-05,0.0155574422135631,0.984393612042802,3,3,3,-73.6706641527,41.282886627
"8775",7,0.000162095318419521,0.00436749309582857,0.995470411585752,3,3,3,-94.3016006,35.3256469
"8776",7,0.000119607098559297,0.0137011718478281,0.986179221053613,3,3,3,-81.5263027382,40.7927345483
"8777",7,0.000164339112200979,0.00623027011261853,0.993605390775181,3,3,3,-94.915136,39.315187
"8778",7,0.000410398023016744,0.0184770009292154,0.981112601047768,3,3,3,-81.786427446,36.1956548963
"8779",7,5.22035970401273e-05,0.0101999299995238,0.989747866403436,3,3,3,-76.740775,39.05688
"8780",7,6.24081220745375e-05,0.0199680816427952,0.97996951023513,3,3,3,-79.4683368132,43.6383985031
"8781",7,4.47819039661469e-05,0.0155742816835946,0.984380936412439,3,3,3,-80.0701856442,40.2817409139
"8782",7,8.43000818915161e-05,0.0157182008950533,0.984197499023055,3,3,3,-82.5338368228,41.9666597299
"8783",7,7.60663269385098e-05,0.0277606132176136,0.972163320455448,3,3,3,-64.5697083333,46.2988305556
"8784",7,0.000119471410825818,0.00960829258735954,0.990272236001815,3,3,3,-89.2930524352,40.5610474359
"8785",7,3.03990337029253e-05,0.0143866815202348,0.985582919446062,3,3,3,-75.2257446572,40.2408928415
"8786",7,0.000216894643181334,0.01221637676763,0.987566728589189,3,3,3,-73.8974592647,42.7100782747
"8787",7,0.000242383071699629,0.00778341831782443,0.991974198610476,3,3,3,-77.236458,38.64238
"8788",7,0.000224482781049541,0.00955600397747311,0.990219513241477,3,3,3,-84.7713556995,39.5060341708
"8789",7,0.000172991268693287,0.0112071241894443,0.988619884541862,3,3,3,-83.782834,41.6727843
"8790",7,4.81897872725902e-05,0.0291171385127193,0.970834671700008,3,3,3,-70.765498824,46.8337826326
"8791",7,0.000112478385737663,0.0166863077074968,0.983201213906766,3,3,3,-80.383354352,41.6451450296
"8792",7,0.000149974444007765,0.00808678090981309,0.991763244646179,3,3,3,-85.6167088724,36.235250364
"8793",7,0.999447961437616,0.000374623813313608,0.000177414749069977,1,3,1,-115.9751460079,33.8665728305
"8794",7,0.000424120072143481,0.0133904946813146,0.986185385246542,3,3,3,-111.6253405442,49.0810143061
"8795",7,0.000254058928542977,0.00822582067837904,0.991520120393078,3,3,3,-98.1634221667,41.8321333333
"8796",7,0.000193389335968912,0.00664502806120843,0.993161582602823,3,3,3,-96.8316416667,40.696125
"8797",7,0.000120282600923628,0.0124684593398623,0.987411258059214,3,3,3,-88.5205139184,42.5796710868
"8798",7,3.75382917407507e-05,0.0196403572069729,0.980322104501286,3,3,3,-70.7161004316,43.3140401573
"8799",7,9.44749385338877e-05,0.0263265310997955,0.973578993961671,3,3,3,-72.7397746295,44.4376498344
"8800",7,0.000603543205832718,0.0156533353116883,0.983743121482479,3,3,3,-81.4982731375,36.6977289724
"8801",7,0.000161995774164958,0.0141871726785093,0.985650831547326,3,3,3,-88.4199918759,44.2105118417
"8802",7,6.17543479409347e-05,0.0311008369102431,0.968837408741816,3,3,3,-71.4730088889,46.8380691667
"8803",7,0.00019745521954841,0.0129458084583116,0.98685673632214,3,3,3,-89.9501625815,43.3370007397
"8804",7,0.000335029937819518,0.0117241309260457,0.987940839136135,3,3,3,-89.9519762931,43.3407603282
"8805",7,3.93718982038436e-05,0.0177506012538286,0.982210026847968,3,3,3,-71.3302016667,42.4766416667
"8806",7,0.000294780916695698,0.00405196850656588,0.995653250576738,3,3,3,-95.9854895622,36.1229891307
"8807",7,0.00248733050594643,0.00503134636529389,0.99248132312876,3,3,3,-106.5120060573,42.6682402871
"8808",7,0.000203782225496667,0.00476199328147085,0.995034224493033,3,3,3,-81.8397753428,33.3390112713
"8809",7,0.000303542980531875,0.0112843343109111,0.988412122708557,3,3,3,-83.1598751,42.726398
"8810",7,0.000101183667083224,0.0260083467486628,0.973890469584254,3,3,3,-72.4472364821,44.3031951187
"8811",7,0.000146239512066712,0.00686062026378262,0.992993140224151,3,3,3,-84.06387092,33.5756248059
"8812",7,0.000110215069596122,0.0290187799417916,0.970871004988612,3,3,3,-68.1911439664,46.8473067872
"8813",7,0.000200816669790773,0.0126678921496599,0.987131291180549,3,3,3,-81.6209617094,40.9339851401
"8814",7,0.000191398823481459,0.0051934965947392,0.994615104581779,3,3,3,-84.323964,30.5411713
"8815",7,0.000171861218686945,0.00984301878808876,0.989985119993224,3,3,3,-77.2390559,39.240969
"8816",7,0.000142059296186218,0.00999887315092271,0.989859067552891,3,3,3,-76.1113098264,39.5193978266
"8817",7,8.95073294980377e-05,0.0228580970753896,0.977052395595112,3,3,3,-72.5047932503,46.4038089786
"8818",7,8.59862749655422e-05,0.0217825627179225,0.978131451007112,3,3,3,-72.5149713444,46.3075350146
"8819",7,2.02555767695484e-05,0.999045536551308,0.000934207871922507,2,2,2,-74.030075,40.76297833
"8820",7,1.08441402620161e-05,0.999626048713967,0.000363107145771165,2,2,2,-78.1916661341,45.067536876
"8821",7,1.12890924007638e-05,0.999524149778171,0.000464561129428644,2,2,2,-78.40322833,44.350145
"8822",7,1.35981412585957e-05,0.999476672284571,0.000509729574170193,2,2,2,-81.2887331285,43.0120744513
"8823",7,9.29702161620546e-06,0.999587668309855,0.000403034668528435,2,2,2,-79.3983187285,45.0858072779
"8824",7,1.00110667988947e-05,0.999588797032145,0.000401191901055754,2,2,2,-79.2257004643,45.1089618395
"8825",7,9.29702161620546e-06,0.999587668309855,0.000403034668528435,2,2,2,-79.3982272808,45.0162557757
"8826",7,0.000138291785455384,0.996785016501464,0.00307669171308089,2,2,2,-96.3261051367,30.6137385554
"8827",7,2.16243956784941e-05,0.999375577102156,0.000602798502165996,2,2,2,-93.4841486067,46.3195643578
"8828",7,2.69811067878542e-05,0.999127534052615,0.000845484840596974,2,2,2,-91.254635,43.8175005
"8829",7,1.65343642126087e-05,0.999336557632204,0.000646908003583655,2,2,2,-87.8854192515,43.0691889162
